timestamp,open,high,low,close,volume,call_oi,put_oi
2024-01-03 19:45:00,18016.120977477047,18021.120281478812,18009.72811180148,18018.07461433196,698,241473,226300
2024-01-03 19:50:00,18017.146011288874,18019.636276397225,18010.040228118305,18017.215323285436,910,256591,232626
2024-01-03 19:55:00,18015.913790946193,18024.539416729847,18007.901555866934,18016.35878137171,351,249379,229939
2024-01-03 20:00:00,18017.054429573778,18023.049505381376,18010.8406377475,18014.679287984523,911,256536,247205
2024-01-03 20:05:00,18014.901160872854,18024.59832988125,18008.086740886967,18014.740010010566,173,245974,237941
2024-01-03 20:10:00,18013.829111675284,18016.93166794735,18012.21536651871,18013.564144234737,812,242255,215552
2024-01-03 20:15:00,18012.265157023037,18022.331644791997,18010.93444470848,18014.273231865034,123,249053,237407
2024-01-03 20:20:00,18015.05134742917,18018.82548176595,18008.55869004975,18014.419053551195,417,235926,254700
2024-01-03 20:25:00,18013.486753391408,18017.891764793247,18014.00927610284,18014.646439181543,288,251661,233211
2024-01-03 20:30:00,18013.008226264243,18019.527144761218,18008.974781744702,18013.235213213044,502,238365,240139
2024-01-03 20:35:00,18011.256465468938,18013.900152339324,18013.04063830668,18013.681735373255,756,246291,222935
2024-01-03 20:40:00,18011.629264158066,18017.407674537713,18010.943078655844,18012.81611114127,815,262553,249915
2024-01-03 20:45:00,18012.569610832248,18022.39641190165,18010.605111092395,18012.658092583264,568,245061,233937
2024-01-03 20:50:00,18012.6222503066,18017.36594456266,18003.877032969755,18013.241908571144,696,231507,254915
2024-01-03 20:55:00,18011.70761211602,18016.617107121503,18012.47200259587,18013.014727140773,734,253489,251923
2024-01-03 21:00:00,18012.94437879002,18018.082752095932,18003.687168342905,18011.994089492466,241,227266,234053
2024-01-03 21:05:00,18011.736371430125,18019.540802707248,18006.152318184355,18012.006367000948,302,241029,226936
2024-01-03 21:10:00,18011.45751517144,18019.89426842242,18003.700009410364,18011.50850930619,971,251822,265778
2024-01-03 21:15:00,18012.85239314741,18014.66876032953,18009.855547801988,18012.69914794835,227,222820,226089
2024-01-03 21:20:00,18012.830117665137,18017.08171520076,18011.203212938268,18012.595648614733,514,227642,234210
2024-01-03 21:25:00,18015.51138087999,18016.430250884878,18007.43757455896,18014.638823226396,492,261881,248870
2024-01-03 21:30:00,18014.097769953263,18023.364265427455,18010.592183731427,18014.686804280926,986,224273,244565
2024-01-03 21:35:00,18015.440766857653,18016.95491110022,18012.197527296154,18015.439027051307,740,239825,245133
2024-01-03 21:40:00,18012.397469262076,18022.49662951947,18012.963240610774,18013.34747654798,790,242395,240497
2024-01-03 21:45:00,18013.11735132777,18022.84218208428,18007.43186035292,18013.11346580994,626,225027,245655
2024-01-03 21:50:00,18012.46229670333,18014.266431629934,18005.717865011695,18012.56510247689,149,244565,245859
2024-01-03 21:55:00,18012.780119658943,18024.026365079797,18007.050287317215,18014.077692096944,869,238694,217742
2024-01-03 22:00:00,18014.152754898965,18018.7677070119,18007.381979637208,18013.21358767528,480,246444,240697
2024-01-03 22:05:00,18014.3272533413,18022.147374547312,18008.1639262957,18014.33530616666,350,245510,237494
2024-01-03 22:10:00,18012.69341359283,18020.39398617319,18008.028926276627,18012.605555960487,874,248363,243805
2024-01-03 22:15:00,18013.062399559378,18018.43313374237,18007.713113133446,18012.744640542922,470,240136,249548
2024-01-03 22:20:00,18016.86282049766,18021.510061836492,18008.352986402002,18014.533759044934,626,245432,259854
2024-01-03 22:25:00,18014.149144208473,18018.62221229867,18014.99786040174,18015.133123026477,165,245424,238585
2024-01-03 22:30:00,18012.229309276445,18022.839565390204,18012.65148724168,18012.942051769674,742,231704,243460
2024-01-03 22:35:00,18011.22222678849,18014.325003742513,18006.914797462206,18012.263999765924,202,245583,257225
2024-01-03 22:40:00,18012.28074598942,18022.048348171968,18009.900424816566,18012.34226860051,928,248653,239165
2024-01-03 22:45:00,18012.474926333856,18013.799967094983,18009.612400793194,18012.62564488305,215,242652,219724
2024-01-03 22:50:00,18012.615213670517,18020.816755041877,18004.77600134572,18013.351792544974,157,221254,243987
2024-01-03 22:55:00,18013.641093038706,18022.645218271737,18012.559306130337,18013.423279930506,900,250105,235255
2024-01-03 23:00:00,18013.806182549757,18023.71624613082,18012.030579739883,18014.513892866427,404,225887,224227
2024-01-03 23:05:00,18017.536893943707,18017.34919825164,18007.520694907143,18017.094083357228,636,241121,233631
2024-01-03 23:10:00,18015.707683028402,18021.96568216412,18006.675950168083,18016.493174664083,952,244799,230983
2024-01-03 23:15:00,18019.734150295677,18027.68984694903,18013.4138853475,18017.960271678003,971,247107,231220
2024-01-03 23:20:00,18019.59631108057,18018.222036909654,18013.894508766236,18017.63405096771,393,247772,235682
2024-01-03 23:25:00,18017.417064057925,18017.074736559676,18009.581404723467,18016.20991823203,476,243706,232736
2024-01-03 23:30:00,18015.510925462066,18018.093404962437,18014.949971426442,18015.966198720194,572,243425,240235
2024-01-03 23:35:00,18013.5329915451,18023.75057519148,18011.843955171986,18014.06821439471,620,244206,252993
2024-01-03 23:40:00,18013.05938602276,18019.390799107805,18007.335663966547,18013.742722320218,650,233959,234016
2024-01-03 23:45:00,18012.5727840215,18021.155286308862,18005.495113736346,18014.566951406803,855,240856,241769
2024-01-03 23:50:00,18016.724953722096,18023.159101035842,18009.43797776728,18016.015830604712,162,229743,234979
2024-01-03 23:55:00,18015.77711751844,18018.63303248558,18009.582528365467,18015.3141036361,621,243581,253132
2024-01-04 00:00:00,18013.809494262678,18019.140198957095,18014.65556807048,18015.420852456795,157,252408,251783
2024-01-04 00:05:00,18015.052548873347,18025.219962483538,18014.280126019607,18015.46899373373,866,253719,230663
2024-01-04 00:10:00,18013.27602976533,18022.713180569506,18013.200907020488,18013.308379341015,606,250289,257828
2024-01-04 00:15:00,18012.34539150377,18017.218160812172,18007.630641792737,18013.013634323604,987,226817,245640
2024-01-04 00:20:00,18012.80878986474,18021.134953680135,18012.398615726874,18012.52695510143,357,253083,240835
2024-01-04 00:25:00,18011.437732062226,18020.189620483463,18007.182873671478,18012.352080899986,217,244308,228995
2024-01-04 00:30:00,18013.19199005522,18018.14515358238,18002.523114048985,18012.014588368376,515,255350,233834
2024-01-04 00:35:00,18013.684442390415,18013.16167800199,18006.30671230198,18012.176600188188,220,238062,252999
2024-01-04 00:40:00,18013.849363777408,18016.577196866197,18003.49247273968,18011.605827888347,800,247638,253917
2024-01-04 00:45:00,18011.545784084643,18018.13258172184,18009.640822434736,18013.02353424219,990,229147,224836
2024-01-04 00:50:00,18014.773360575487,18019.566820976564,18012.43745058925,18013.386137528498,620,211264,231712
2024-01-04 00:55:00,18013.84983675861,18020.969099303853,18008.157431201,18014.553065634595,732,243415,251893
2024-01-04 01:00:00,18015.306137788117,18022.716805097596,18007.965110353172,18014.435518182858,671,246785,247760
2024-01-04 01:05:00,18015.347464282684,18020.011489342607,18008.95871834776,18014.392914989745,261,243824,236599
2024-01-04 01:10:00,18014.360482894666,18018.035547464802,18007.092921476742,18014.82794023493,445,224769,239457
2024-01-04 01:15:00,18015.99346051183,18021.032411384607,18009.92855373467,18015.496695470454,105,225868,244464
2024-01-04 01:20:00,18016.13006056371,18023.016067945802,18011.20473693987,18015.122702753702,355,251890,223420
2024-01-04 01:25:00,18017.20687264247,18021.800611947074,18006.15459345948,18016.0523073031,378,244165,214099
2024-01-04 01:30:00,18015.528168690485,18016.55975899851,18006.163714078597,18015.837248488035,762,228964,239398
2024-01-04 01:35:00,18014.515332774146,18020.606044593507,18014.013112801676,18016.04439990335,858,227191,243423
2024-01-04 01:40:00,18016.602512224294,18023.299019362432,18007.784141981338,18016.653889919588,605,239206,240949
2024-01-04 01:45:00,18016.929296732233,18023.28189946175,18012.320581432927,18016.47306166245,732,231630,235735
2024-01-04 01:50:00,18014.695670978672,18021.780820936085,18009.344691299706,18015.802181951116,789,225050,225089
2024-01-04 01:55:00,18014.86664334369,18016.47755114545,18012.38960023262,18015.95290370347,804,229675,229637
2024-01-04 02:00:00,18014.493173508887,18019.510278868307,18005.467662090363,18015.073428757627,520,225526,256071
2024-01-04 02:05:00,18015.568855928632,18017.358857491894,18007.618322230574,18014.349863526848,841,237857,246511
2024-01-04 02:10:00,18016.02188252158,18016.442333218,18010.43903754077,18013.73635787517,777,224956,242256
2024-01-04 02:15:00,18013.18668627875,18015.30156891152,18007.225829119816,18012.933280623056,387,221427,221764
2024-01-04 02:20:00,18013.420507369905,18022.460456698733,18005.651134821826,18012.62735681826,473,249171,246403
2024-01-04 02:25:00,18012.287490839673,18020.218866925316,18002.228146899673,18012.14328000935,681,252064,236676
2024-01-04 02:30:00,18013.394953993873,18020.722085687532,18012.380068817376,18013.088650136066,825,244246,240159
2024-01-04 02:35:00,18012.078392825762,18022.43223620094,18010.273083203305,18012.625341232473,440,247943,236039
2024-01-04 02:40:00,18012.608126945677,18015.045835330424,18006.208691521922,18012.375157138682,303,251649,241124
2024-01-04 02:45:00,18011.498095998268,18021.166875283943,18011.905064299794,18012.552780686372,790,241189,247063
2024-01-04 02:50:00,18013.463126541163,18013.527992674753,18009.601219989658,18012.555422847374,997,234302,242927
2024-01-04 02:55:00,18013.593423282728,18021.129758889354,18005.707230742544,18014.038385986227,766,232081,259373
2024-01-04 03:00:00,18013.66220548415,18016.50377742654,18007.456608242093,18016.11124424038,838,224150,241697
2024-01-04 03:05:00,18015.058682609382,18023.107877194932,18010.84910087465,18015.88292560979,111,255347,244705
2024-01-04 03:10:00,18015.52982356128,18025.17638035065,18013.490824930643,18015.807645465644,396,238274,237188
2024-01-04 03:15:00,18014.448581415716,18017.304344599386,18009.57053148454,18014.71026669173,117,262856,255018
2024-01-04 03:20:00,18011.72275384214,18016.891312682652,18003.710105467406,18013.486103675838,851,237296,249828
2024-01-04 03:25:00,18014.127185713794,18020.3362413837,18005.564727504272,18013.17733129329,271,252163,236223
2024-01-04 03:30:00,18010.37497602571,18014.287498707978,18003.96818106877,18012.06382325431,943,215485,246220
2024-01-04 03:35:00,18010.84872101094,18013.10191734606,18009.240408284266,18011.5506859875,204,223580,224237
2024-01-04 03:40:00,18008.98897243818,18019.00376356425,18002.73586251564,18010.92241706745,201,233621,232374
2024-01-04 03:45:00,18010.621291672316,18011.63788382944,18001.412287288418,18011.35059540293,203,252922,244372
2024-01-04 03:50:00,18012.507706429646,18016.969988654735,18010.75633775185,18011.30074710314,844,258144,247760
2024-01-04 03:55:00,18011.689231603003,18012.3297771525,18009.945859928288,18011.211723880493,873,218766,236808
2024-01-04 04:00:00,18010.546393564935,18020.276603599697,18005.563971781623,18012.258276427387,642,216107,241782
2024-01-04 04:05:00,18011.55864276293,18019.016883425582,18003.056037806422,18010.391267771323,342,234547,252517
2024-01-04 04:10:00,18010.191175527383,18017.897854425104,18008.535523562685,18010.219278030938,944,245841,234824
2024-01-04 04:15:00,18007.888813901325,18011.99098307357,17999.858349189297,18008.580569783382,317,240189,246808
2024-01-04 04:20:00,18007.898954725508,18016.751898645438,18003.81872609147,18009.141407933246,802,232938,244770
2024-01-04 04:25:00,18009.982633640448,18011.75327421067,18003.258175952993,18009.6740838735,475,245589,241495
2024-01-04 04:30:00,18009.828259249556,18014.361460224754,18002.117567082707,18010.148873276692,456,256512,226072
2024-01-04 04:35:00,18008.62202126166,18017.91526660541,18007.24225895648,18009.032125224814,159,249968,265721
2024-01-04 04:40:00,18009.39801642467,18012.10049069362,18004.5534796347,18007.978529842803,943,234873,218716
2024-01-04 04:45:00,18009.231874798454,18015.984997193314,18008.321697824023,18009.573285627048,890,239950,250525
2024-01-04 04:50:00,18009.489341071756,18013.618390249547,18001.12728140703,18009.687653937974,383,230470,248495
2024-01-04 04:55:00,18008.44167120749,18017.309760806642,18008.368301136175,18008.632765293973,690,235566,251834
2024-01-04 05:00:00,18008.141866957056,18016.91952653459,18002.61915767058,18008.459689517596,362,237837,232444
2024-01-04 05:05:00,18006.819126871276,18007.77985361222,17999.303667798205,18007.099277469242,826,224806,248497
2024-01-04 05:10:00,18006.505298402888,18014.12494707419,18001.328223456083,18006.372355044197,845,245649,249872
2024-01-04 05:15:00,18005.49907474408,18011.945141684275,17996.30800243765,18005.592087048633,733,236335,229127
2024-01-04 05:20:00,18004.350097718434,18005.66277618277,18002.801845788632,18004.877412036567,168,247926,226633
2024-01-04 05:25:00,18003.301527609958,18006.563395588768,17994.709263243512,18004.295863774976,795,237522,223120
2024-01-04 05:30:00,18001.746222032438,18010.904641928802,17996.588467129845,18002.11687005887,392,234598,248633
2024-01-04 05:35:00,18002.509582981576,18005.20504812269,17997.541778617862,18002.891479450172,333,243053,239261
2024-01-04 05:40:00,18002.046910345798,18003.25266799513,17999.102175611028,18003.10404627685,656,237577,228763
2024-01-04 05:45:00,18005.554404893333,18009.94429729562,17998.584799096185,18004.81140403128,484,241311,239285
2024-01-04 05:50:00,18003.064153186646,18011.92318041783,18002.131287001648,18004.421458461667,819,229163,251252
2024-01-04 05:55:00,18002.129662589014,18006.2897855905,17998.533622399726,18001.819045783184,489,219184,239257
2024-01-04 06:00:00,18001.35370184293,18008.63512261766,17997.733992337886,18001.29251861009,166,226459,239261
2024-01-04 06:05:00,18001.52029999004,18005.346201892928,18000.831675819954,18002.559230706658,888,227758,228020
2024-01-04 06:10:00,18002.27238253018,18002.486594507674,17999.1207785906,18002.27739458518,759,257274,232314
2024-01-04 06:15:00,18004.85526889757,18010.579560366492,18002.176057446424,18003.258890497586,919,218779,238169
2024-01-04 06:20:00,18001.17680154633,18010.93675692429,18001.683153547005,18002.25100271157,765,240147,228818
2024-01-04 06:25:00,18004.2343102588,18003.638759140915,17998.14712143132,18002.73656591823,964,254544,246828
2024-01-04 06:30:00,18001.171173445604,18003.836324884556,17992.164353464897,18001.764439781393,126,241562,236244
2024-01-04 06:35:00,18003.648550670845,18010.25381408495,17994.127254379764,18003.75247356007,763,244145,232909
2024-01-04 06:40:00,18002.406927596952,18010.347703664997,17997.028699331644,18002.24139436201,702,233146,247313
2024-01-04 06:45:00,18002.832918002845,18002.346360931442,17998.054396457803,18001.36027699982,758,227476,248335
2024-01-04 06:50:00,18000.583582589526,18007.209665016097,17997.29574536938,18001.301210864716,645,223606,259974
2024-01-04 06:55:00,18001.20684424386,18010.927229933728,17999.05069780646,18001.011751081205,576,228003,232225
2024-01-04 07:00:00,17998.508568958936,18007.074688578352,17995.399501210326,17999.751989097527,867,247706,231357
2024-01-04 07:05:00,17997.629770836767,18001.70730170992,17988.51816450035,17997.837896548706,358,236794,257353
2024-01-04 07:10:00,17998.791039327676,18001.35145201144,17990.327914002355,17998.615024151957,114,237084,258137
2024-01-04 07:15:00,17999.682311282304,17999.880292456437,17992.569631267528,17999.55351509119,548,225252,241547
2024-01-04 07:20:00,17999.93311868181,18008.06831489081,17995.395845775987,17999.423204835733,470,260516,222426
2024-01-04 07:25:00,17998.837075078332,18003.558262831808,17996.305561143465,17998.89227974483,675,234596,241221
2024-01-04 07:30:00,18000.700709381395,17999.881585042953,17992.957461965092,17999.340057236644,844,251615,226849
2024-01-04 07:35:00,18000.847852689058,18004.792484230522,17995.436679135477,18001.309572035145,320,223427,256289
2024-01-04 07:40:00,18002.941152264542,18002.64038971677,17997.417518694136,18001.53820607439,125,238108,239434
2024-01-04 07:45:00,18001.696495431243,18004.478829741853,17998.104425936897,18001.685828472513,846,244820,215125
2024-01-04 07:50:00,17999.449442110305,18005.07370760888,17996.048268088907,18001.011939617732,429,225872,241673
2024-01-04 07:55:00,18000.636221089375,18009.830085265454,17998.06400266948,18001.176511638358,549,226346,247401
2024-01-04 08:00:00,17998.791416383014,18006.629365152254,17991.8875070639,17999.954526998616,146,241380,229503
2024-01-04 08:05:00,17996.926420391992,18002.326628660154,17989.41545530532,17998.319289477517,593,240467,233514
2024-01-04 08:10:00,17997.122378437416,18001.91672174546,17995.426601845353,17997.25644507707,801,244733,256569
2024-01-04 08:15:00,17996.9131203476,17999.87429726501,17992.120810705677,17997.55840255091,710,243907,263365
2024-01-04 08:20:00,17998.162959722948,18004.76050273614,17996.701173578138,17999.093564420156,120,261676,228757
2024-01-04 08:25:00,18001.438469599023,18010.198034993402,17996.95557118685,18000.504046842907,279,256677,261078
2024-01-04 08:30:00,17998.904550063373,18000.51724292558,17993.456412005733,18000.15883613165,376,256423,241292
2024-01-04 08:35:00,18000.253136931846,18000.947568328367,17999.79189026381,18000.52762981014,321,247714,236005
2024-01-04 08:40:00,17998.812047997224,17999.02776987967,17991.285451176882,17998.205278495938,236,249950,240384
2024-01-04 08:45:00,17998.89623920829,18007.80803037554,17994.333432082833,17998.19540368985,614,241885,238291
2024-01-04 08:50:00,17997.004277954406,18003.735777204645,17992.576659993418,17998.78126677938,358,260935,232888
2024-01-04 08:55:00,18001.092545580323,18007.285325927314,17991.489153260543,18001.12402703435,884,240062,222892
2024-01-04 09:00:00,18001.061251299343,18001.581254346704,17998.764511015677,18000.763907040408,855,238261,228893
2024-01-04 09:05:00,18002.7616545492,18008.631292742346,17997.430320117262,18002.223236532434,103,239969,240672
2024-01-04 09:10:00,18003.272530740152,18002.63576596693,17992.83058754454,18001.93376884655,222,256553,239189
2024-01-04 09:15:00,18003.714887440823,18013.349771517584,18001.73827588202,18003.78987033094,902,237775,234785
2024-01-04 09:20:00,18004.71267065812,18014.358888968967,18002.445477776604,18005.09517407488,980,225328,246945
2024-01-04 09:25:00,18003.513253992627,18012.841797434063,17994.323762164673,18003.733277468687,184,247774,244254
2024-01-04 09:30:00,18003.31266590502,18011.536927815072,18002.684758758183,18003.738492879085,259,237511,236490
2024-01-04 09:35:00,18003.751790454535,18010.655221553156,17997.278982972584,18003.662547600954,703,249707,215957
2024-01-04 09:40:00,18004.693600225655,18009.553051121387,18003.17055741268,18004.717772200773,124,222749,239913
2024-01-04 09:45:00,18004.7515250282,18005.518930407303,18002.880954237462,18005.450522035153,643,246488,231914
2024-01-04 09:50:00,18002.977349632612,18004.54017545016,18003.532080626217,18003.87947299557,757,254399,234869
2024-01-04 09:55:00,18004.431601041502,18009.777129874667,17995.52640264945,18005.31541189721,273,244688,241314
2024-01-04 10:00:00,18004.892164469136,18007.86170127413,18002.626723917158,18004.70025465609,710,256739,249379
2024-01-04 10:05:00,18003.82305979378,18007.404928932552,18002.899349208557,18003.138340686644,779,262374,235267
2024-01-04 10:10:00,18003.82561106953,18004.52364539253,18004.055432351986,18004.300994797755,887,239609,260117
2024-01-04 10:15:00,18005.186162989536,18006.849348431773,17997.94593468803,18004.555358010362,819,240410,243148
2024-01-04 10:20:00,18005.980203712723,18013.08620738878,17999.95871250514,18005.477682219374,415,243048,246327
2024-01-04 10:25:00,18003.902667748054,18005.43355903738,17996.044192383106,18003.93031258769,789,230844,232348
2024-01-04 10:30:00,18003.240445603995,18009.88022164866,17999.385916703417,18003.507800461415,104,244308,230489
2024-01-04 10:35:00,18005.07337242222,18006.198959607067,17997.710946433755,18004.498241488895,654,237535,246957
2024-01-04 10:40:00,18004.45710177414,18012.639349620647,18003.467831566795,18005.194033322885,788,233078,236159
2024-01-04 10:45:00,18004.26187090042,18012.44759847377,17995.895735487997,18004.20164589203,637,233572,231069
2024-01-04 10:50:00,18003.89471394499,18006.930951168906,17992.859684828858,18002.735993435723,386,237082,238985
2024-01-04 10:55:00,18002.177901159248,18003.26514234488,17996.0434256193,18002.537792330113,936,236885,235549
2024-01-04 11:00:00,18004.34150045445,18012.659485347263,17995.48674040982,18003.077094582874,322,249339,229386
2024-01-04 11:05:00,18002.441417147387,18011.859357515557,17999.635965994377,18002.196475690525,525,240147,253325
2024-01-04 11:10:00,18001.038368604004,18004.77502339192,18000.708356423278,18002.365462626945,174,230655,269084
2024-01-04 11:15:00,18000.950304178074,18008.737192723405,18000.481121345692,18001.860262844897,782,226651,257799
2024-01-04 11:20:00,18001.714393030827,18011.388256509796,17998.872187347708,18002.296283379837,770,256669,233353
2024-01-04 11:25:00,18000.19079391132,18004.186855661093,18000.135560309627,18000.997637185872,257,253603,229196
2024-01-04 11:30:00,18002.379709011813,18006.942188717192,18001.13941740747,18002.215335445562,620,241810,234853
2024-01-04 11:35:00,18002.85596049078,18011.006587652366,18001.510602350878,18002.690059114913,783,239737,231693
2024-01-04 11:40:00,18002.917674353565,18011.112065253496,17998.385458826288,18001.885880136557,436,226688,244308
2024-01-04 11:45:00,18002.61735372274,18010.859241316164,17996.30910377597,18003.327409790636,579,236918,242511
2024-01-04 11:50:00,18005.098508834602,18005.650566089094,17996.877153179048,18003.00006637873,261,244893,226800
2024-01-04 11:55:00,18005.58312914255,18012.802549345444,17996.173386698985,18004.967584560556,353,235026,256039
2024-01-04 12:00:00,18002.96355944633,18010.852272793483,18001.7827021893,18003.584861362673,835,229175,227966
2024-01-04 12:05:00,18007.140994485777,18009.749241694393,17997.03833501075,18005.428316305475,946,242819,247133
2024-01-04 12:10:00,18006.790758675226,18011.3356679889,17997.43260066469,18007.00380477302,137,236325,231193
2024-01-04 12:15:00,18006.76999166627,18013.352993984558,17998.834008487982,18006.783351821145,664,222597,244022
2024-01-04 12:20:00,18009.007935663085,18017.06327481675,18001.04834183249,18007.21572852857,446,234533,239597
2024-01-04 12:25:00,18007.11252608703,18014.823425402516,17997.497603505642,18006.766772109793,921,234667,240003
2024-01-04 12:30:00,18006.00730312899,18010.38200161587,18001.51959477389,18006.057929897914,711,222916,248087
2024-01-04 12:35:00,18005.41987722903,18009.119394380126,18004.179749773273,18005.01763015378,740,251232,239513
2024-01-04 12:40:00,18005.748726225152,18009.994543713892,18004.966669284793,18005.96292283791,556,241086,249706
2024-01-04 12:45:00,18006.413559027267,18015.057204752386,17996.80799653547,18005.709465627497,827,249794,240970
2024-01-04 12:50:00,18006.81690966248,18015.567965724174,18003.893514998326,18006.640062631992,593,231149,263393
2024-01-04 12:55:00,18006.224111411073,18014.264550381802,18002.525501991317,18006.350110344523,785,238030,223126
2024-01-04 13:00:00,18005.61035771989,18008.253630313015,18001.643118599302,18004.966458756393,941,244755,232008
2024-01-04 13:05:00,18006.388703485627,18014.646442970345,18000.01377183775,18006.67124394803,760,238205,241467
2024-01-04 13:10:00,18005.695317135807,18008.92398963407,17998.979945905267,18006.285483516192,832,239521,238661
2024-01-04 13:15:00,18005.585099244574,18010.187104767625,18002.109335943947,18007.00180420757,290,225342,238853
2024-01-04 13:20:00,18008.947986074094,18014.235836708078,18000.06079207587,18008.800596019028,298,245983,249282
2024-01-04 13:25:00,18008.46095444535,18010.998003412256,17999.47557605892,18008.85937028947,601,245844,234038
2024-01-04 13:30:00,18011.90152203439,18012.663409750003,18003.89462225857,18009.4743632937,837,237129,236607
2024-01-04 13:35:00,18008.40929269952,18015.464351951574,18000.86330534253,18009.152426783618,944,242526,251967
2024-01-04 13:40:00,18006.998667447344,18017.586792323455,18002.80936935586,18008.1507985264,937,228530,234284
2024-01-04 13:45:00,18005.725572883755,18009.33719006948,17997.739585588795,18007.340339738126,705,237652,260068
2024-01-04 13:50:00,18006.237107240962,18014.934350580817,18001.98865676172,18007.41688866873,344,258943,239571
2024-01-04 13:55:00,18006.466884175283,18007.510646264203,17997.722922513276,18006.444952608308,817,257511,232689
2024-01-04 14:00:00,18005.90918406815,18007.28188136502,18003.09695727185,18005.868619334426,875,247560,235580
2024-01-04 14:05:00,18003.889350219215,18008.164050152474,17998.213504038013,18004.715664349573,840,213122,241840
2024-01-04 14:10:00,18004.368980812273,18009.64620335789,17996.70990149115,18004.060063293353,912,234137,245003
2024-01-04 14:15:00,18003.746503975923,18006.718552495786,17999.787178907314,18003.94146591377,990,221513,236085
2024-01-04 14:20:00,18002.64923938529,18004.588667794935,17996.807773975557,18003.689086646093,734,238137,230290
2024-01-04 14:25:00,18004.02676018067,18012.16458834486,17994.206913858674,18003.114611010715,291,240256,235626
2024-01-04 14:30:00,18003.199975134623,18012.362954917295,17992.95577482053,18002.826144678354,118,241091,226734
2024-01-04 14:35:00,18002.529959203883,18003.187421438968,17997.182446189185,18002.994670458047,576,230944,242047
2024-01-04 14:40:00,18004.6238337974,18013.0987068261,18002.957458510667,18003.48774404973,150,268927,226059
2024-01-04 14:45:00,18002.49275902526,18005.662686792406,17996.29361721805,18002.465228966917,333,234232,250141
2024-01-04 14:50:00,18000.972104537585,18002.172762722057,17995.77298889507,18001.282503220962,460,253023,244555
2024-01-04 14:55:00,17999.328034780476,18001.72283103923,17999.37074506059,18001.078951941086,313,232471,254883
2024-01-04 15:00:00,18003.965217381607,18007.621399703417,18000.14026771154,18001.25242346076,621,239729,245181
2024-01-04 15:05:00,18002.45423852426,18003.52671374935,17995.049235648716,18002.86940049252,677,241751,233195
2024-01-04 15:10:00,18000.088747151814,18002.92011059376,17998.156415722613,18000.53365931255,815,257152,222060
2024-01-04 15:15:00,17999.483834393992,18005.638171762035,17992.24936712857,18000.864347701547,976,251073,254396
2024-01-04 15:20:00,18002.239051480967,18007.287490357237,17998.261710978542,18002.484904850007,679,219427,236389
2024-01-04 15:25:00,18004.78795993568,18011.010466794258,17995.265202761344,18004.013541840508,907,237194,236629
2024-01-04 15:30:00,18002.608179189356,18009.336645511426,17998.134906678646,18003.406373547998,114,237052,233736
2024-01-04 15:35:00,18005.727259181698,18010.71664796955,17995.52087961094,18004.53436581239,835,239597,226189
2024-01-04 15:40:00,18003.31490668169,18009.3217164905,17995.44423548385,18004.133050122862,485,258188,231839
2024-01-04 15:45:00,18005.5346287714,18008.545218273077,18005.125496987992,18005.481141620898,330,250224,235630
2024-01-04 15:50:00,18006.409920398524,18015.568628859877,17998.470685980992,18006.194351697646,811,242530,225019
2024-01-04 15:55:00,18008.46153102956,18010.544917372437,17999.36989045429,18008.02706257949,673,246539,234951
2024-01-04 16:00:00,18009.43065188094,18016.16562013886,18003.84161579061,18007.94262635644,251,224683,218659
2024-01-04 16:05:00,18005.5472389991,18008.56713361556,18005.133911064593,18007.34441574938,864,225004,227071
2024-01-04 16:10:00,18007.22580111753,18013.00232497476,18004.483659466332,18006.601199776185,553,227076,247532
2024-01-04 16:15:00,18004.593764988585,18007.811720915724,18003.824490932675,18005.303512008577,981,232673,262155
2024-01-04 16:20:00,18005.569071165603,18006.456761262652,18001.7326885252,18005.316505756386,532,230548,255493
2024-01-04 16:25:00,18004.609414807353,18006.80305780131,18000.041367994312,18006.147081365947,111,214982,246905
2024-01-04 16:30:00,18007.14447162552,18009.287352389732,18003.01247971283,18006.910448034065,781,226176,247308
2024-01-04 16:35:00,18007.477364921637,18012.02681639961,17997.791820421724,18006.41751706295,321,240357,230172
2024-01-04 16:40:00,18005.193188906458,18009.721046759732,17996.638887251334,18005.830654394966,395,241963,234244
2024-01-04 16:45:00,18007.718374428136,18007.071828337506,18002.353584649598,18006.875998974876,718,249291,237597
2024-01-04 16:50:00,18004.9656573022,18013.636576412686,18003.54576364223,18006.24470742143,654,252497,247959
2024-01-04 16:55:00,18005.023774895493,18010.16325209215,17996.17685983802,18006.07478482439,824,234712,236164
2024-01-04 17:00:00,18003.54374136097,18006.014448375965,17996.4845854958,18004.617231824483,320,259226,223102
2024-01-04 17:05:00,18005.146535774616,18006.44700163112,17999.385953683075,18005.339294318044,861,235186,244092
2024-01-04 17:10:00,18005.886854589262,18008.785079764955,17999.134513267996,18005.891241280424,370,242848,248456
2024-01-04 17:15:00,18005.62015821758,18009.079994161337,18004.88480157311,18005.18353811848,803,248819,235915
2024-01-04 17:20:00,18005.323652674488,18011.601673909976,17999.8692565315,18005.110687702367,341,245162,246813
2024-01-04 17:25:00,18006.094085499648,18007.092741126427,17998.407360407487,18006.489934419213,154,243168,244931
2024-01-04 17:30:00,18006.98751176733,18007.546234144764,18000.26015322735,18007.438815773166,826,260965,239005
2024-01-04 17:35:00,18008.844811288272,18015.49813371417,18007.05000621898,18008.13110858333,462,245690,219656
